datetime,meas
2018-08-29 09:30:02,80.2
2018-08-29 09:35:02,80.2
2018-08-29 09:40:02,80.2
2018-08-29 09:45:02,80.2
2018-08-29 09:50:02,81.1
2018-08-29 09:55:02,81.1
2018-08-29 10:00:02,81.7
2018-08-29 10:05:02,81.3
2018-08-29 10:10:01,81.3
2018-08-29 10:15:02,81.3
2018-08-29 10:20:02,81.3
2018-08-29 10:25:01,81.3
2018-08-29 10:30:02,82.2
2018-08-29 10:35:02,82.2
2018-08-29 10:40:02,82.2
2018-08-29 10:45:02,82.2
2018-08-29 10:50:02,82.2
2018-08-29 10:55:02,83.1
2018-08-29 11:00:02,83.1
2018-08-29 11:05:01,83.1
2018-08-29 11:10:02,83.1
2018-08-29 11:15:02,83.1
2018-08-29 11:20:02,83.7
2018-08-29 11:25:02,83.7
2018-08-29 11:30:02,83.7
2018-08-29 11:35:01,83.7
2018-08-29 11:40:02,83.7
2018-08-29 11:45:03,84.6
2018-08-29 11:50:02,84.6
2018-08-29 11:55:02,84.6
2018-08-29 12:00:02,84.6
